time,symbol,current,high,low,volume,money,position,a1_v,a1_p,b1_v,b1_p
20260506091109.0,AG9999.XSGE,18365.0,18530.0,18356.0,33143.0,9170087505.0,178490.0,4.0,18366.0,5.0,18365.0
20260506091109.5,AG9999.XSGE,18366.0,18530.0,18356.0,33152.0,9172566960.0,178493.0,9.0,18367.0,5.0,18365.0
20260506091110.0,AG9999.XSGE,18366.0,18530.0,18356.0,33159.0,9174495450.0,178492.0,5.0,18367.0,1.0,18366.0
20260506091110.5,AG9999.XSGE,18365.0,18530.0,18356.0,33179.0,9180005295.0,178490.0,1.0,18366.0,1.0,18365.0
20260506091111.0,AG9999.XSGE,18366.0,18530.0,18356.0,33185.0,9181658145.0,178491.0,1.0,18367.0,1.0,18365.0
20260506091111.5,AG9999.XSGE,18366.0,18530.0,18356.0,33187.0,9182209140.0,178492.0,1.0,18366.0,1.0,18365.0
20260506091112.0,AG9999.XSGE,18366.0,18530.0,18356.0,33197.0,9184963980.0,178490.0,1.0,18365.0,2.0,18362.0
20260506091112.5,AG9999.XSGE,18366.0,18530.0,18356.0,33198.0,9185239470.0,178489.0,3.0,18365.0,4.0,18362.0
20260506091113.0,AG9999.XSGE,18365.0,18530.0,18356.0,33202.0,9186341415.0,178488.0,7.0,18365.0,4.0,18362.0
20260506091113.5,AG9999.XSGE,18362.0,18530.0,18356.0,33214.0,9189646365.0,178492.0,6.0,18362.0,1.0,18360.0
20260506091114.0,AG9999.XSGE,18361.0,18530.0,18356.0,33219.0,9191023380.0,178491.0,11.0,18362.0,5.0,18357.0
20260506091114.5,AG9999.XSGE,18361.0,18530.0,18356.0,33222.0,9191849580.0,178490.0,10.0,18362.0,5.0,18357.0
20260506091115.0,AG9999.XSGE,18362.0,18530.0,18356.0,33255.0,9200938620.0,178515.0,7.0,18365.0,26.0,18362.0
20260506091115.5,AG9999.XSGE,18362.0,18530.0,18356.0,33283.0,9208650660.0,178528.0,7.0,18365.0,1.0,18362.0
20260506091116.0,AG9999.XSGE,18362.0,18530.0,18356.0,33285.0,9209201520.0,178529.0,1.0,18359.0,2.0,18358.0
20260506091116.5,AG9999.XSGE,18358.0,18530.0,18356.0,33297.0,9212505990.0,178528.0,8.0,18358.0,9.0,18357.0
20260506091117.0,AG9999.XSGE,18358.0,18530.0,18356.0,33310.0,9216085665.0,178531.0,10.0,18357.0,8.0,18356.0
20260506091117.5,AG9999.XSGE,18357.0,18530.0,18356.0,33320.0,9218839095.0,178525.0,8.0,18356.0,16.0,18355.0
20260506091118.0,AG9999.XSGE,18355.0,18530.0,18355.0,33341.0,9224620980.0,178536.0,10.0,18355.0,14.0,18354.0
20260506091118.5,AG9999.XSGE,18353.0,18530.0,18353.0,33371.0,9232880310.0,178543.0,8.0,18355.0,6.0,18353.0
20260506091119.0,AG9999.XSGE,18353.0,18530.0,18353.0,33377.0,9234532110.0,178539.0,5.0,18354.0,1.0,18353.0
20260506091119.5,AG9999.XSGE,18353.0,18530.0,18352.0,33380.0,9235357980.0,178540.0,4.0,18353.0,9.0,18352.0
20260506091120.0,AG9999.XSGE,18355.0,18530.0,18350.0,33412.0,9244167180.0,178534.0,3.0,18355.0,3.0,18354.0
20260506091120.5,AG9999.XSGE,18355.0,18530.0,18350.0,33433.0,9249949245.0,178533.0,6.0,18357.0,1.0,18355.0
20260506091121.0,AG9999.XSGE,18357.0,18530.0,18350.0,33450.0,9254630370.0,178535.0,1.0,18360.0,2.0,18355.0
20260506091121.5,AG9999.XSGE,18360.0,18530.0,18350.0,33461.0,9257659770.0,178531.0,15.0,18362.0,1.0,18360.0
20260506091122.0,AG9999.XSGE,18363.0,18530.0,18350.0,33484.0,9263994735.0,178545.0,9.0,18365.0,2.0,18360.0
